,Common Opponents Average Score difference,Date,End Score Diff,Map,Map Score Difference,Match ID,Past Encounters Score Difference,Recent Matches Score Difference,Team 1 ID,Team 2 ID,Winner
7939,,2017-07-11 00:00:00,15,Cobblestone,14.88888888888889,2312584,12.0,6.333333333333334,6211,6640,1
7940,1.923529411764706,2017-07-11 00:00:00,6,Cobblestone,0.9230769230769234,2312578,5.0,-6.333333333333334,7175,6134,1
7941,1.923529411764706,2017-07-11 00:00:00,3,Overpass,2.170385395537526,2312578,5.333333333333333,-4.333333333333334,7175,6134,1
7942,-2.8008658008658007,2017-07-11 00:00:00,-9,Train,2.8499999999999996,2312590,,-1.0,6161,6922,0
7943,-0.6484848484848487,2017-07-11 00:00:00,-4,Cobblestone,0.0,2312256,7.0,0.6666666666666679,6922,8044,0
7944,-0.6484848484848487,2017-07-11 00:00:00,3,Overpass,-3.6428571428571423,2312256,1.5,1.0,6922,8044,1
7945,,2017-07-11 00:00:00,-14,Train,1.5,2312561,4.0,-2.666666666666666,7504,6366,0
7946,18.5,2017-07-11 00:00:00,2,Mirage,-1.2631578947368425,2312575,,0.3333333333333339,5310,4894,1
7947,18.5,2017-07-11 00:00:00,15,Cobblestone,11.642857142857142,2312575,2.0,0.6666666666666661,5310,4894,1
7948,-2.1818181818181817,2017-07-11 00:00:00,6,Cache,-8.0,2312594,,-0.33333333333333215,7998,4501,1
7949,2.104166666666667,2017-07-11 00:00:00,-5,Inferno,0.8789473684210538,2312577,,4.333333333333334,5991,7566,0
7950,2.104166666666667,2017-07-11 00:00:00,4,Cache,2.8499999999999996,2312577,-5.0,-1.3333333333333321,5991,7566,1
7951,2.104166666666667,2017-07-11 00:00:00,2,Train,2.0740740740740744,2312577,-0.5,-2.333333333333334,5991,7566,1
7952,8.0,2017-07-11 00:00:00,4,Mirage,0.8333333333333339,2312286,,0.6666666666666661,7898,7998,1
7953,3.4166666666666665,2017-07-11 00:00:00,10,Train,10.875,2312585,2.0,-2.666666666666666,4643,7882,1
7954,3.4166666666666665,2017-07-11 00:00:00,-10,Cache,0.06862745098039191,2312585,6.0,-2.333333333333332,4643,7882,0
7955,3.4166666666666665,2017-07-11 00:00:00,5,Mirage,4.307692307692308,2312585,0.6666666666666666,-1.3333333333333321,4643,7882,1
7956,,2017-07-11 00:00:00,12,Inferno,,2312571,,,4494,8082,1
7957,,2017-07-11 00:00:00,14,Train,,2312571,,,4494,8082,1
7958,,2017-07-12 00:00:00,2,Nuke,,2312655,,,8109,8110,1
7959,7.75,2017-07-12 00:00:00,13,Train,4.5,2312591,,6.0,7105,7978,1
7960,-11.5,2017-07-12 00:00:00,-5,Cache,5.380952380952381,2312651,,-9.0,7434,7865,0
7961,1.1004330446369086,2017-07-12 00:00:00,-7,Mirage,-0.9159663865546221,2312611,-9.0,-1.333333333333334,5988,6134,0
7962,-2.0151098901098905,2017-07-12 00:00:00,5,Inferno,-2.5,2312603,1.0,0.0,6908,7893,1
7963,-2.0151098901098905,2017-07-12 00:00:00,-10,Cache,-2.3478260869565215,2312603,2.0,1.666666666666666,6908,7893,0
7964,-8.352941176470589,2017-07-12 00:00:00,-9,Mirage,-3.666666666666666,2312261,,-9.333333333333332,7218,8021,0
7965,-8.352941176470589,2017-07-12 00:00:00,-12,Overpass,-5.5,2312261,-9.0,-7.666666666666666,7218,8021,0
7966,-0.14438502673796805,2017-07-12 00:00:00,6,Overpass,11.5,2312260,,7.333333333333333,6922,7594,1
7967,-0.14438502673796805,2017-07-12 00:00:00,4,Train,3.5333333333333323,2312260,6.0,7.999999999999999,6922,7594,1
7968,1.1514619883040935,2017-07-12 00:00:00,-11,Train,0.8232323232323235,2312610,7.5,2.333333333333334,5395,6134,0
7969,-1.5,2017-07-12 00:00:00,12,Nuke,-1.9230769230769234,2312626,,0.3333333333333339,5973,8053,1
7970,-1.5,2017-07-12 00:00:00,7,Inferno,-5.833333333333334,2312626,12.0,3.0,5973,8053,1
7971,,2017-07-12 00:00:00,-2,Cache,,2312616,,,6215,8105,0
7972,1.607099636950383,2017-07-12 00:00:00,-14,Overpass,1.4545454545454533,2312259,-3.076923076923077,0.0,6468,5293,0
7973,1.607099636950383,2017-07-12 00:00:00,-7,Inferno,-3.383116883116884,2312259,-3.857142857142857,-4.666666666666666,6468,5293,0
7974,,2017-07-12 00:00:00,2,Cache,,2312606,,,6366,8097,1
7975,,2017-07-12 00:00:00,13,Mirage,,2312606,,,6366,8097,1
7976,,2017-07-12 00:00:00,-8,Mirage,,2312493,,,8064,7713,0
7977,,2017-07-12 00:00:00,-2,Nuke,-15.0,2312493,-8.0,-1.666666666666666,8064,7713,0
7978,-0.2691358024691357,2017-07-12 00:00:00,-6,Mirage,-0.623481781376519,2312604,-3.6666666666666665,-1.3333333333333321,6899,4865,0
7979,-0.2691358024691357,2017-07-12 00:00:00,-13,Nuke,-1.712121212121211,2312604,-4.0,-2.666666666666666,6899,4865,0
7980,,2017-07-12 00:00:00,5,Overpass,0.5,2312627,,-0.33333333333333215,6211,8079,1
7981,,2017-07-12 00:00:00,9,Cache,-5.25,2312627,5.0,0.6666666666666661,6211,8079,1
7982,,2017-07-12 00:00:00,-2,Cache,,2312621,,,8100,7681,0
7983,,2017-07-12 00:00:00,9,Overpass,,2312621,,,8100,7681,1
7984,,2017-07-12 00:00:00,-15,Mirage,-14.5,2312621,3.5,2.333333333333334,8100,7681,0
7985,8.25,2017-07-12 00:00:00,-10,Train,-3.454545454545455,2312641,,2.0,7517,8044,0
7986,,2017-07-12 00:00:00,2,Overpass,,2312607,,,7314,7316,1
7987,,2017-07-12 00:00:00,-2,Mirage,-2.5,2312607,2.0,0.6666666666666661,7314,7316,0
7988,,2017-07-12 00:00:00,-10,Cache,0.0,2312607,0.0,0.0,7314,7316,0
7989,-1.5,2017-07-12 00:00:00,10,Cache,7.5,2312593,,9.0,7558,7978,1
7990,-10.5,2017-07-12 00:00:00,-8,Cobblestone,-13.375,2312617,2.0,1.6666666666666679,8105,6215,0
7991,,2017-07-12 00:00:00,-9,Cobblestone,,2312654,,,7666,8108,0
7992,,2017-07-12 00:00:00,-6,Cache,,2312619,,,6500,7681,0
7993,,2017-07-12 00:00:00,-6,Nuke,,2312619,,,6500,7681,0
7994,-0.9999999999999996,2017-07-12 00:00:00,12,Train,0.0,2312592,,-1.6666666666666679,7996,6985,1
7995,,2017-07-12 00:00:00,2,Inferno,,2312258,,,8104,8044,1
7996,,2017-07-12 00:00:00,3,Overpass,,2312258,,,8104,8044,1
7997,1.972112676056338,2017-07-12 00:00:00,2,Overpass,-0.6529411764705895,2312615,9.0,-2.333333333333332,5395,7020,1
7998,,2017-07-12 00:00:00,-2,Overpass,,2312653,,,7331,8107,0
7999,,2017-07-12 00:00:00,6,Overpass,-16.0,2312618,,5.666666666666666,7253,8100,1
8000,,2017-07-12 00:00:00,-5,Train,9.5,2312618,6.0,7.0,7253,8100,0
8001,,2017-07-12 00:00:00,-2,Mirage,15.0,2312618,0.5,5.333333333333334,7253,8100,0
8002,0.6778329197684038,2017-07-12 00:00:00,12,Mirage,1.2994555353901998,2312628,-2.7142857142857144,0.0,5973,6211,1
8003,0.6778329197684038,2017-07-12 00:00:00,-2,Cobblestone,-0.07563025210084007,2312628,-0.875,4.0,5973,6211,0
8004,0.6778329197684038,2017-07-12 00:00:00,-4,Train,-1.8708333333333336,2312628,-1.0,3.333333333333332,5973,6211,0
8005,,2017-07-13 00:00:00,11,Inferno,,2312639,,,7024,8076,1
8006,0.09999999999999998,2017-07-13 00:00:00,-2,Train,-0.23809523809523725,2312346,,4.666666666666668,5991,7339,0
8007,2.5914285714285716,2017-07-13 00:00:00,12,Train,-1.5500000000000007,2312658,,0.6666666666666661,7187,6343,1
8008,2.5914285714285716,2017-07-13 00:00:00,-11,Mirage,1.5714285714285712,2312658,12.0,4.666666666666666,7187,6343,0
8009,2.5914285714285716,2017-07-13 00:00:00,9,Cobblestone,2.078947368421053,2312658,0.5,-0.33333333333333215,7187,6343,1
8010,-2.6777777777777776,2017-07-13 00:00:00,-2,Train,-13.5,2312660,,0.0,7155,6431,0
8011,2.135294117647059,2017-07-13 00:00:00,-4,Train,-2.7333333333333343,2312630,,-1.666666666666666,5479,6707,0
8012,-4.666666666666667,2017-07-13 00:00:00,-4,Train,4.0,2312661,,-6.666666666666666,6985,7968,0
8013,-3.982993197278912,2017-07-13 00:00:00,-5,Train,6.076923076923077,2312644,,4.666666666666666,5293,8008,0
8014,-3.199074074074074,2017-07-13 00:00:00,-8,Overpass,-2.1944444444444446,2312348,-1.6666666666666667,3.666666666666668,7557,7175,0
8015,-0.14495798319327732,2017-07-13 00:00:00,-3,Inferno,-2.7655913978494624,2312552,,1.0,6134,6669,0
8016,-0.14495798319327732,2017-07-13 00:00:00,2,Cobblestone,-0.2962962962962976,2312552,-3.0,1.0,6134,6669,1
8017,-0.14495798319327732,2017-07-13 00:00:00,3,Nuke,-1.3529411764705888,2312552,-0.5,1.666666666666666,6134,6669,1
8018,3.0,2017-07-13 00:00:00,7,Train,4.555555555555555,2312629,,-2.0,8053,4643,1
8019,-0.37744200244200243,2017-07-13 00:00:00,5,Overpass,2.658333333333333,2312347,4.222222222222222,-1.0,5974,6673,1
8020,7.0,2017-07-13 00:00:00,-2,Cobblestone,-5.133333333333333,2312004,,-2.666666666666668,8064,7020,0
8021,6.616438356164384,2017-07-13 00:00:00,-5,Mirage,3.997252747252748,2312636,4.0,2.0,7716,6908,0
8022,6.616438356164384,2017-07-13 00:00:00,6,Cache,4.178030303030303,2312636,3.0,-0.33333333333333215,7716,6908,1
8023,-12.5,2017-07-13 00:00:00,-3,Train,8.0,2312665,,1.0,7973,7974,0
8024,-5.048593350383632,2017-07-13 00:00:00,-2,Nuke,-5.888888888888889,2312656,,-7.333333333333334,6762,7797,0
8025,-5.048593350383632,2017-07-13 00:00:00,-2,Mirage,3.0238095238095237,2312656,-2.0,-6.0,6762,7797,0
8026,-3.5833333333333335,2017-07-13 00:00:00,8,Train,-8.333333333333334,2312631,,3.666666666666668,8049,7105,1
8027,,2017-07-13 00:00:00,14,Cobblestone,,2312663,,,7721,8011,1
8028,-0.9338296112489661,2017-07-13 00:00:00,-6,Overpass,-0.7125000000000004,2312351,,4.666666666666668,5974,4411,0
8029,3.158902691511387,2017-07-13 00:00:00,10,Mirage,-0.44444444444444464,2312635,6.333333333333333,2.333333333333334,4865,7893,1
8030,3.158902691511387,2017-07-13 00:00:00,6,Inferno,0.8166666666666664,2312635,7.25,5.0,4865,7893,1
8031,-0.5511363636363636,2017-07-13 00:00:00,-5,Mirage,-1.4285714285714288,2312304,,0.6666666666666661,6758,7898,0
8032,0.6687306501547987,2017-07-13 00:00:00,14,Inferno,1.3125,2312677,,0.6666666666666661,6134,6758,1
8033,-9.464285714285715,2017-07-13 00:00:00,-8,Mirage,-4.636363636363637,2312132,,-1.0,8064,5929,0
8034,2.7,2017-07-13 00:00:00,6,Train,11.2,2312632,,-4.666666666666666,4643,7965,1
8035,2.03625,2017-07-13 00:00:00,-6,Cache,2.5480769230769234,2312649,10.666666666666666,-3.0,5195,7566,0
8036,1.522167487684729,2017-07-13 00:00:00,2,Mirage,1.9407407407407398,2312638,0.4,0.0,7893,6908,1
8037,-0.9,2017-07-13 00:00:00,-8,Mirage,-1.9000000000000004,2312350,,-6.333333333333334,7339,7175,0
8038,-1.3667417417417418,2017-07-13 00:00:00,8,Mirage,-1.595238095238095,2312637,-8.833333333333334,0.0,4865,7660,1
8039,1.4784580498866213,2017-07-13 00:00:00,13,Overpass,-0.2554112554112553,2312678,4.0,1.333333333333334,7020,7331,1
8040,-2.419457735247209,2017-07-13 00:00:00,-3,Cache,0.320652173913043,2312640,,-1.666666666666666,7716,7567,0
8041,3.4592391304347827,2017-07-13 00:00:00,-8,Train,-3.0,2312643,,0.6666666666666661,5680,8044,0
8042,-3.9051282051282055,2017-07-13 00:00:00,-11,Cache,-6.199999999999999,2312650,,-2.666666666666668,6758,7187,0
8043,-0.48076923076923084,2017-07-13 00:00:00,13,Inferno,0.8333333333333339,2312349,-12.0,-2.0,4411,7613,1
8044,4.238636363636363,2017-07-13 00:00:00,-12,Cobblestone,0.9157894736842103,2312551,,-8.666666666666668,7145,7701,0
8045,4.238636363636363,2017-07-13 00:00:00,-14,Train,-0.6269841269841265,2312551,-12.0,-7.666666666666666,7145,7701,0
8046,3.0,2017-07-13 00:00:00,8,Train,7.666666666666667,2312662,,-1.0,7217,7977,1
8047,-1.4397363465160076,2017-07-14 00:00:00,3,Mirage,0.23872679045092937,2312679,8.0,0.0,7716,7660,1
8048,-1.4397363465160076,2017-07-14 00:00:00,3,Inferno,0.06666666666666643,2312679,6.333333333333333,2.666666666666666,7716,7660,1
8049,1.9047619047619049,2017-07-14 00:00:00,3,Train,13.25,2312672,,0.6666666666666661,6707,7961,1
8050,-0.25,2017-07-14 00:00:00,14,Inferno,5.199999999999999,2312659,,-0.33333333333333215,7865,5412,1
8051,-0.25,2017-07-14 00:00:00,6,Cache,-1.3461538461538467,2312659,14.0,5.333333333333334,7865,5412,1
8052,-3.0833333333333335,2017-07-14 00:00:00,7,Train,-2.034782608695652,2312353,,4.0,6673,7613,1
8053,-3.0833333333333335,2017-07-14 00:00:00,-5,Cobblestone,-0.2673913043478269,2312353,7.0,5.0,6673,7613,0
8054,-3.0833333333333335,2017-07-14 00:00:00,-6,Cache,-2.25,2312353,1.0,3.333333333333332,6673,7613,0
8055,1.9393939393939392,2017-07-14 00:00:00,-3,Train,15.333333333333334,2312666,,-1.666666666666666,6431,7958,0
8056,-0.25396825396825395,2017-07-14 00:00:00,-3,Inferno,3.454545454545455,2312681,-7.0,-0.33333333333333215,7797,6215,0
8057,-0.25396825396825395,2017-07-14 00:00:00,-9,Train,-0.09090909090909172,2312681,-5.0,-1.3333333333333321,7797,6215,0
8058,4.142857142857142,2017-07-14 00:00:00,2,Train,8.142857142857142,2312667,,1.333333333333334,7155,7217,1
8059,7.333333333333334,2017-07-14 00:00:00,3,Train,3.0,2312671,,6.0,7882,7978,1
8060,1.4535984848484849,2017-07-14 00:00:00,12,Cache,0.3699999999999992,2312680,4.5,3.0,7479,7893,1
8061,1.4535984848484849,2017-07-14 00:00:00,6,Mirage,-0.6287878787878789,2312680,7.0,3.666666666666666,7479,7893,1
8062,1.119047619047619,2017-07-14 00:00:00,2,Train,0.7880434782608692,2312683,,0.0,7701,6134,1
8063,1.119047619047619,2017-07-14 00:00:00,9,Cobblestone,0.6904761904761916,2312683,2.0,0.6666666666666679,7701,6134,1
8064,-0.2666666666666667,2017-07-14 00:00:00,-6,Cobblestone,0.5822510822510836,2312355,,-1.666666666666666,5974,7613,0
8065,-0.2666666666666667,2017-07-14 00:00:00,2,Cache,-1.1166666666666654,2312355,-6.0,-4.0,5974,7613,1
8066,-0.2666666666666667,2017-07-14 00:00:00,-4,Mirage,0.20454545454545503,2312355,-2.0,-3.333333333333334,5974,7613,0
8067,-7.000000000000001,2017-07-14 00:00:00,7,Train,5.0,2312668,,-3.333333333333334,7996,7882,1
8068,,2017-07-14 00:00:00,-12,Inferno,,2312693,,,7805,7839,0
8069,3.9318448883666273,2017-07-14 00:00:00,2,Cobblestone,1.127272727272727,2312352,,1.333333333333334,5991,7557,1
8070,3.9318448883666273,2017-07-14 00:00:00,-10,Overpass,-0.4166666666666661,2312352,2.0,2.0,5991,7557,0
8071,3.9318448883666273,2017-07-14 00:00:00,4,Train,-1.1819923371647505,2312352,-4.0,-0.6666666666666661,5991,7557,1
8072,-1.2373737373737375,2017-07-14 00:00:00,-13,Cobblestone,0.4285714285714288,2312354,2.0,-5.666666666666666,7339,5991,0
8073,-1.2373737373737375,2017-07-14 00:00:00,-6,Overpass,2.454545454545455,2312354,-5.5,-5.666666666666666,7339,5991,0
8074,,2017-07-14 00:00:00,7,Inferno,,2312692,,,7577,6715,1
8075,0.9745762711864407,2017-07-14 00:00:00,3,Mirage,2.5250000000000004,2312675,2.6666666666666665,4.0,6898,6899,1
8076,,2017-07-14 00:00:00,5,Train,,2312694,,,6474,8112,1
8077,9.333333333333332,2017-07-14 00:00:00,12,Inferno,3.3571428571428577,2312673,12.0,5.999999999999998,7606,6573,1
8078,0.25,2017-07-14 00:00:00,-8,Train,0.0,2312670,,1.6666666666666679,8049,7961,0
8079,8.416666666666668,2017-07-14 00:00:00,11,Inferno,-0.40000000000000036,2312698,,4.666666666666666,6651,7975,1
8080,6.222222222222222,2017-07-14 00:00:00,-11,Train,4.0,2312669,,7.666666666666667,7878,7977,0
8081,,2017-07-14 00:00:00,3,Train,-0.5,2312695,,5.666666666666668,7962,7491,1
8082,2.25,2017-07-14 00:00:00,2,Train,6.0,2312691,,-0.6666666666666661,7968,7558,1
8083,,2017-07-15 00:00:00,6,Cobblestone,,2312409,,,6132,4688,1
8084,,2017-07-15 00:00:00,-9,Mirage,,2312409,,,6132,4688,0
8085,0.4324324324324327,2017-07-15 00:00:00,3,Train,-1.4666666666666668,2312357,10.0,-3.333333333333332,7175,7613,1
8086,0.4324324324324327,2017-07-15 00:00:00,-2,Overpass,-1.081871345029242,2312357,6.5,-2.333333333333332,7175,7613,0
8087,0.4324324324324327,2017-07-15 00:00:00,-2,Mirage,-1.3809523809523814,2312357,3.6666666666666665,-3.666666666666666,7175,7613,0
8088,,2017-07-15 00:00:00,-2,Cache,,2312410,,,4554,7234,0
8089,,2017-07-15 00:00:00,10,Mirage,,2312410,,,4554,7234,1
8090,,2017-07-15 00:00:00,-6,Inferno,-0.33333333333333215,2312699,,-0.6666666666666661,7577,7839,0
8091,,2017-07-15 00:00:00,-5,Cache,5.0,2312699,-6.0,-4.999999999999998,7577,7839,0
8092,-3.6315789473684212,2017-07-15 00:00:00,-3,Train,-4.161538461538461,2312612,-13.0,-2.0,7566,6651,0
8093,-0.22408026755852845,2017-07-15 00:00:00,3,Mirage,-0.42982456140350855,2312682,0.75,0.0,7713,6745,1
8094,-0.22408026755852845,2017-07-15 00:00:00,2,Cache,1.2588235294117638,2312682,1.2,1.0,7713,6745,1
8095,,2017-07-15 00:00:00,-14,Train,-2.0,2312700,,0.3333333333333339,7962,6474,0
8096,,2017-07-15 00:00:00,-7,Inferno,2.0,2312700,-14.0,-2.666666666666666,7962,6474,0
8097,,2017-07-15 00:00:00,-12,Cobblestone,1.333333333333334,2312443,,-5.333333333333334,4822,7856,0
8098,,2017-07-15 00:00:00,-9,Inferno,0.8000000000000007,2312443,-12.0,-8.666666666666668,4822,7856,0
8099,,2017-07-15 00:00:00,-4,Mirage,,2312411,,,6113,8032,0
8100,,2017-07-15 00:00:00,-6,Train,,2312411,,,6113,8032,0
8101,-5.178410274210344,2017-07-15 00:00:00,2,Cache,-1.0576923076923084,2312697,-4.333333333333333,0.33333333333333215,7479,7660,1
8102,-5.178410274210344,2017-07-15 00:00:00,-4,Mirage,-1.7771428571428576,2312697,-2.75,0.6666666666666661,7479,7660,0
8103,2.1218487394957983,2017-07-15 00:00:00,2,Cobblestone,-0.023809523809523725,2312701,-4.333333333333333,1.0,7701,7713,1
8104,2.1218487394957983,2017-07-15 00:00:00,12,Mirage,0.26111111111111107,2312701,-2.75,1.666666666666666,7701,7713,1
8105,-7.5,2017-07-15 00:00:00,3,Inferno,3.5,2312685,-9.4,-10.333333333333332,5154,5158,1
8106,-7.5,2017-07-15 00:00:00,-11,Mirage,3.1999999999999993,2312685,-7.333333333333333,-5.0,5154,5158,0
8107,-7.5,2017-07-15 00:00:00,-10,Train,-12.5,2312685,-7.857142857142857,-5.666666666666666,5154,5158,0
8108,-0.48484406878461106,2017-07-15 00:00:00,-8,Inferno,-1.142307692307691,2312356,-1.0,-5.333333333333334,4411,5991,0
8109,-0.48484406878461106,2017-07-15 00:00:00,6,Cache,-0.9023809523809518,2312356,-2.4,-2.666666666666666,4411,5991,1
8110,-0.48484406878461106,2017-07-15 00:00:00,7,Train,-0.3000000000000007,2312356,-1.0,-0.6666666666666661,4411,5991,1
8111,-0.15775401069518719,2017-07-15 00:00:00,6,Mirage,-7.636363636363637,2312358,0.5,-2.666666666666666,4411,7613,1
8112,-0.15775401069518719,2017-07-15 00:00:00,14,Cache,-2.642857142857144,2312358,2.3333333333333335,1.0,4411,7613,1
8113,,2017-07-15 00:00:00,11,Train,,2312684,,,5153,8111,1
8114,,2017-07-15 00:00:00,9,Cache,,2312684,,,5153,8111,1
8115,-8.0,2017-07-15 00:00:00,-4,Inferno,2.0277777777777786,2312702,,0.0,7839,6474,0
8116,-8.0,2017-07-15 00:00:00,6,Overpass,-14.0,2312702,-4.0,-1.333333333333334,7839,6474,1
8117,-8.0,2017-07-15 00:00:00,9,Cache,-0.6666666666666679,2312702,1.0,0.6666666666666661,7839,6474,1
8118,8.400932400932401,2017-07-15 00:00:00,5,Overpass,2.9499999999999993,2312690,-7.0,-0.3333333333333339,5929,6762,1
8119,-2.892156862745098,2017-07-15 00:00:00,-3,Cache,-1.416666666666666,2312689,-4.0,1.0,6762,4501,0
8120,2.0823899371069183,2017-07-15 00:00:00,-2,Inferno,-0.22222222222222143,2312696,2.8333333333333335,1.3333333333333321,7606,7716,0
8121,2.0823899371069183,2017-07-15 00:00:00,8,Cobblestone,2.055743243243244,2312696,2.4615384615384617,-0.6666666666666679,7606,7716,1
8122,-2.5977510040160645,2017-07-16 00:00:00,-10,Cache,-0.3657407407407405,2312704,-3.857142857142857,0.33333333333333215,7479,7716,0
8123,-2.5977510040160645,2017-07-16 00:00:00,7,Mirage,-2.023076923076923,2312704,-4.625,-2.0,7479,7716,1
8124,,2017-07-16 00:00:00,15,Cobblestone,,2312686,,,8111,5154,1
8125,,2017-07-16 00:00:00,-2,Cache,,2312686,,,8111,5154,0
8126,-5.6,2017-07-16 00:00:00,11,Mirage,-9.666666666666666,2312686,6.5,4.666666666666667,8111,5154,1
8127,4.0365315134484145,2017-07-16 00:00:00,-8,Inferno,1.1785714285714288,2312363,,-4.0,6667,7532,0
8128,,2017-07-16 00:00:00,14,Mirage,,2312707,,,8114,8115,1
8129,,2017-07-16 00:00:00,4,Cache,,2312707,,,8114,8115,1
8130,4.740967544396816,2017-07-16 00:00:00,4,Mirage,0.2323232323232336,2312360,,2.0,4991,5988,1
8131,1.0385173247381145,2017-07-16 00:00:00,-4,Mirage,2.782608695652174,2312364,4.0,-0.6666666666666661,7533,5752,0
8132,,2017-07-16 00:00:00,-10,Train,-2.8000000000000007,2312718,-5.0,-4.666666666666666,7504,6366,0
8133,,2017-07-16 00:00:00,-12,Cache,-1.25,2312718,-6.666666666666667,-8.0,7504,6366,0
8134,4.0,2017-07-16 00:00:00,-2,Inferno,13.6,2312706,,-3.333333333333334,7169,8105,0
8135,-2.5625,2017-07-16 00:00:00,14,Nuke,-1.0714285714285712,2312361,,-3.333333333333334,5378,6094,1
8136,3.4437340153452687,2017-07-16 00:00:00,9,Cobblestone,-0.06666666666666643,2312705,9.5,6.666666666666668,7660,6899,1
8137,3.4437340153452687,2017-07-16 00:00:00,-9,Mirage,2.333333333333334,2312705,9.333333333333334,7.666666666666667,7660,6899,0
8138,7.557575757575758,2017-07-16 00:00:00,8,Train,2.1999999999999993,2312664,8.0,5.333333333333334,8008,7218,1
8139,-4.175000000000001,2017-07-16 00:00:00,-12,Mirage,2.666666666666666,2312687,-3.9166666666666665,1.0,5153,5158,0
8140,-4.175000000000001,2017-07-16 00:00:00,4,Cobblestone,-6.0,2312687,-4.538461538461538,-4.0,5153,5158,1
8141,-4.175000000000001,2017-07-16 00:00:00,-10,Inferno,3.428571428571429,2312687,-3.9285714285714284,-2.666666666666666,5153,5158,0
8142,-4.175000000000001,2017-07-16 00:00:00,-4,Overpass,3.1500000000000004,2312687,-4.333333333333333,-6.0,5153,5158,0
8143,1.7017543859649122,2017-07-16 00:00:00,3,Inferno,0.32775119617224924,2312362,,3.666666666666666,6137,5395,1
8144,,2017-07-16 00:00:00,13,Mirage,,2312708,,,5956,8116,1
8145,,2017-07-16 00:00:00,12,Cache,,2312708,,,5956,8116,1
8146,6.0,2017-07-16 00:00:00,6,Inferno,-2.0,2312722,,-5.333333333333334,7531,6366,1
8147,6.0,2017-07-16 00:00:00,12,Mirage,-2.8000000000000007,2312722,6.0,-1.333333333333334,7531,6366,1
8148,4.266713581984518,2017-07-16 00:00:00,-6,Train,0.8333333333333339,2312712,,-2.333333333333334,7517,6922,0
8149,1.0924523693209576,2017-07-16 00:00:00,2,Overpass,0.670588235294117,2312366,-1.0,2.666666666666666,6665,7010,1
8150,0.3452696728558798,2017-07-16 00:00:00,6,Inferno,-1.070707070707071,2312359,,1.0,6651,4494,1
8151,-0.7902494331065759,2017-07-16 00:00:00,-2,Overpass,-0.19658119658119766,2312365,0.5,-1.0,4608,5995,0
8152,,2017-07-17 00:00:00,5,Mirage,,2312721,,,7660,8118,1
8153,,2017-07-17 00:00:00,7,Inferno,,2312721,,,7660,8118,1
8154,,2017-07-17 00:00:00,13,Train,,2312709,,,5956,8114,1
8155,,2017-07-17 00:00:00,5,Cache,,2312709,,,5956,8114,1
8156,-1.5622308354866494,2017-07-17 00:00:00,4,Train,1.931034482758621,2312369,0.16666666666666666,4.666666666666666,4494,6667,1
8157,1.5238095238095237,2017-07-17 00:00:00,-5,Inferno,-1.416666666666666,2312688,,-3.666666666666666,7187,7865,0
8158,1.5238095238095237,2017-07-17 00:00:00,-3,Mirage,1.5172413793103452,2312688,-5.0,-1.666666666666666,7187,7865,0
8159,-2.263157894736842,2017-07-17 00:00:00,10,Inferno,0.9166666666666661,2312566,,0.0,4894,7331,1
8160,-1.3331923890063424,2017-07-17 00:00:00,14,Inferno,3.953846153846154,2312569,1.25,1.666666666666667,7331,6758,1
8161,-2.1345980126467934,2017-07-17 00:00:00,-3,Inferno,-11.866666666666667,2312723,-5.0,7.0,6922,6468,0
8162,-9.571428571428571,2017-07-17 00:00:00,-2,Nuke,-0.40000000000000036,2312728,,-2.0000000000000018,7649,4674,0
